video_id,title,publishedAt,channelId,channelTitle,categoryId,description,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"xqyoE2SJas4","투르크메니스탄 잡고 '카타르 월드컵' 향해 시동! 나상호 정우영 골! 다음 월드컵 예선 상대는 누구? (feat. 김신욱의 신박한 헤딩) / 스포츠머그","2019-09-10T16:07:32.000Z","UCMEbRpvuwTbXxGiyDb1mT8w","VIDEOMUG비디오머그","25","축구대표팀이 2022 카타르 월드컵 아시아지역 2차 예선 첫 경기에서 투르크메니스탄을 2대 0으로 물리쳤습니다. 부담스러운 원정경기에서 전반 나상호, 후반 정우영의 골에 힘입어 승리를 거뒀습니다. 10회 연속 월드컵 본선 진출을 향해 힘차게 출발했습니다. 배성재, 장지현 콤비의 중계를 곁들인 경기 주요 장면을 스포츠머그에서 준비했습니다. 다음 월드컵 2차예선 두 번째 경기는 10월 10일 스리랑카 전입니다.2022 카타르 월드컵도 스포츠머그와 함께!투르크메니스탄 잡고 '카타르 월드컵' 향해 시동! 나상호 정우영 골! 다음 월드컵 예선 상대는 누구? (feat. 김신욱의 신박한 헤딩) / 스포츠머그🥇스포츠는 뭐다? ▶ 스포츠머그 SPORTSMUG#스포츠머그 #투르크메니스탄 #카타르 #월드컵 #나상호 #정우영 #김신욱 #손흥민 #벤투▶비디오머그 VIDEOMUG 홈페이지 : www.videomug.co.kr▶비디오머그 VIDEOMUG  페이스북 : https://www.facebook.com/videomug/ ▶비디오머그 VIDEOMUG 트위터 : https://twitter.com/VIDEOMUG_SBS","19.13.09","뉴스|NEWS|SBS|SBS NEWS|비디오머그|VIDEOMUG|뉴미디어|대한민국 뉴스|인사이트|스포츠|스브스뉴스|SUBUSUNEWS|동영상뉴스|월드컵|나상호|김신욱|2022월드컵|카타르|카타르월드컵|손흥민|정우영|벤투|대표팀|월드|컵|축구|국내|해외|국가대표|A팀|스포츠머그|스머|손샤인|손날두|SOM|마미손","933399","4863","226","1829","https://i.ytimg.com/vi/xqyoE2SJas4/default.jpg","False","False","축구대표팀이 2022 카타르 월드컵 아시아지역 2차 예선 첫 경기에서 투르크메니스탄을 2대 0으로 물리쳤습니다. 부담스러운 원정경기에서 전반 나상호, 후반 정우영의 골에 힘입어 승리를 거뒀습니다. 10회 연속 월드컵 본선 진출을 향해 힘차게 출발했습니다. 배성재, 장지현 콤비의 중계를 곁들인 경기 주요 장면을 스포츠머그에서 준비했습니다. 다음 월드컵 2차예선 두 번째 경기는 10월 10일 스리랑카 전입니다.2022 카타르 월드컵도 스포츠머그와 함께!투르크메니스탄 잡고 '카타르 월드컵' 향해 시동! 나상호 정우영 골! 다음 월드컵 예선 상대는 누구? (feat. 김신욱의 신박한 헤딩) / 스포츠머그🥇스포츠는 뭐다? ▶ 스포츠머그 SPORTSMUG#스포츠머그 #투르크메니스탄 #카타르 #월드컵 #나상호 #정우영 #김신욱 #손흥민 #벤투▶비디오머그 VIDEOMUG 홈페이지 : www.videomug.co.kr▶비디오머그 VIDEOMUG  페이스북 : https://www.facebook.com/videomug/ ▶비디오머그 VIDEOMUG 트위터 : https://twitter.com/VIDEOMUG_SBS"
"_n_qD1rUtDM","들불처럼 번지는 국민저항운동-'문재인-조국 조롱대회' 양상!","2019-09-11T04:02:27.000Z","UCq2Ld6DYPkq_61vKvL7EFiw","조갑제TV","25","","19.13.09","[none]","68497","3134","163","633","https://i.ytimg.com/vi/_n_qD1rUtDM/default.jpg","False","False",""
"4FwYgBTvNUY","악몽으로 다가온 해외 건설, 깊어지는 손실의 늪","2019-09-10T13:32:08.000Z","UCsJ6RuBiTVWRX156FVbeaGg","슈카월드","23","어렵고 딱딱한 경제,시사,금융 이야기를쉽고 유쾌하게 풀어내는 슈카아재의경제/시사/이슈/잡썰 토크방송입니다.#해외건설 #조선 #반도체","19.13.09","슈카|슈카월드|건설업|건설|현장|해외|수주|현대|동아|회사","148750","2460","93","366","https://i.ytimg.com/vi/4FwYgBTvNUY/default.jpg","False","False","어렵고 딱딱한 경제,시사,금융 이야기를쉽고 유쾌하게 풀어내는 슈카아재의경제/시사/이슈/잡썰 토크방송입니다.#해외건설 #조선 #반도체"
"ehM6xZhX8Nk","[전·후반 하이라이트] 대한민국 vs 투르크메니스탄 2022 카타르 월드컵 2차예선","2019-09-10T17:04:55.000Z","UCk4XjBsDuzItvsuVGiDdKqQ","스브스스포츠 SUBUSU SPORTS","17","[전·후반 하이라이트] 2022 카타르 월드컵 아시아 지역 2차예선대한민국 vs 투르크메니스탄02:24 전반 13분 나상호 선제골05:57 후반 37분 정우영 추가골#카타르월드컵2차예선 #나상호 #정우영","19.13.09","카타르 월드컵|월드컵 2차예선|투르크메니스탄|나상호|정우영|스브스포츠|스브스스포츠|습츠","73712","249","28","99","https://i.ytimg.com/vi/ehM6xZhX8Nk/default.jpg","False","False","[전·후반 하이라이트] 2022 카타르 월드컵 아시아 지역 2차예선대한민국 vs 투르크메니스탄02:24 전반 13분 나상호 선제골05:57 후반 37분 정우영 추가골#카타르월드컵2차예선 #나상호 #정우영"
"So2W9WskFvo","고노 다로 일본 외무상이 갑작스럽게 돌변한 이유 / 생존을 위한 눈물겨운 몸부림 [잡식왕]","2019-09-10T22:00:03.000Z","UCtCp1dJ0QSuFMc8Z4M7g5LQ","잡식왕","25","고노 다로 외무상은 한때 친한파 정치인으로 분류 되었었습니다.하지만  한일관계가 냉랭해지며 아베정부에서의 입지에 문제가 생기자연일 강경 발언을 쏟아내고 있습니다.#일본 #고노다로 #아베 #고노담화 #한일무역갈등#외무성 #방위성 #잡식왕[잡식왕 후원하기]https://toon.at/donate/636944796530208362[비즈니스 문의]Email : hotissue6@gmail.com[저작권]연합뉴스 컨텐츠 관련 부분인용 및 전체인용에 대한 허가를 받았습니다.저작권자(C)연합뉴스, 잡식왕무단배포, 도용, 재가공 금지","19.13.09","일본|고노다로|아베|고노담화|한일무역갈등|일본불매운동|외무성|잡식왕|트럼프|미국|중국|화이트리스트|지소미아","913370","6702","298","796","https://i.ytimg.com/vi/So2W9WskFvo/default.jpg","False","False","고노 다로 외무상은 한때 친한파 정치인으로 분류 되었었습니다.하지만  한일관계가 냉랭해지며 아베정부에서의 입지에 문제가 생기자연일 강경 발언을 쏟아내고 있습니다.#일본 #고노다로 #아베 #고노담화 #한일무역갈등#외무성 #방위성 #잡식왕[잡식왕 후원하기]https://toon.at/donate/636944796530208362[비즈니스 문의]Email : hotissue6@gmail.com[저작권]연합뉴스 컨텐츠 관련 부분인용 및 전체인용에 대한 허가를 받았습니다.저작권자(C)연합뉴스, 잡식왕무단배포, 도용, 재가공 금지"
"GXI10jJPxSs","황교안 발언에 시민들은 경적 항의. 그 절묘한 BGM 타이밍이란","2019-09-10T13:48:28.000Z","UCLiK08tsWKL5bNoz1f8sHsw","MediaVOP","25","조국 법무부장관 취임을 반대하며 거리로 뛰쳐나간 자유한국당. 서울시내 곳곳에서 미니 선전전을 진행했는데. 이를 대하는 시민들의 반응은 경적으로 화답하는 항의. 그 경적소리가 황교안 대표의 발언 곳곳에서 절묘한 타이밍이라는 점에서 다시 한 번 깜놀민중의소리 Youtube 채널※현PD : https://goo.gl/i2b8Bq※vstar : https://goo.gl/tk8PC7※클래식데이트 :https://goo.gl/EYmGtH","19.13.09","자유한국당|조국|황교안|경적|크락션|법무부장관","401464","6092","838","2797","https://i.ytimg.com/vi/GXI10jJPxSs/default.jpg","False","False","조국 법무부장관 취임을 반대하며 거리로 뛰쳐나간 자유한국당. 서울시내 곳곳에서 미니 선전전을 진행했는데. 이를 대하는 시민들의 반응은 경적으로 화답하는 항의. 그 경적소리가 황교안 대표의 발언 곳곳에서 절묘한 타이밍이라는 점에서 다시 한 번 깜놀민중의소리 Youtube 채널※현PD : https://goo.gl/i2b8Bq※vstar : https://goo.gl/tk8PC7※클래식데이트 :https://goo.gl/EYmGtH"
"gX4JIBZXbko","5300만원 풀옵션 모하비 과연 얼마나? 승차감 주행성능 팩트 주행 리뷰!!!","2019-09-09T10:52:03.000Z","UCFUpTxU3nlGed-suY-FjjxA","우파푸른하늘Woopa TV","2","안녕하세요 우파TV입니다 오늘 준비한 영상은 바로! 장안의 화제의 차! 기아자동차의 역작! 모하비 더 마스터 리뷰영상을 준비해보았습니다!  검색어 상위권을 계속 유지한다는 모하비의 엄청난 모습이 궁금하시다면? 영상을 통해 확인해주세요!! 재밌게 보셨다면 좋아요와 구독 부탁드립니다!●차량협찬 및 각종문의 / http://woopa@sandboxnetwork.net●검증된 차량용품은 우파몰 / http://woopa-mall.com/●우파푸른하늘 인스타그램 / http://instagram.com/blueskyh2●차를 사랑하는 모임 CLUB SPC / http://cafe.naver.com/clubspc/365 ●편집 : 매의눈필름(H.E.F)#기아자동차 #모하비 #더마스터","19.13.09","스포츠카|슈퍼카|우파푸른하늘|우파|한승훈|우파tv|자동차|자동차 운전|자동차 동영상|기아자동차|모하비|모하비 더 마스터|마스터즈|플래티넘","886290","3307","546","922","https://i.ytimg.com/vi/gX4JIBZXbko/default.jpg","False","False","안녕하세요 우파TV입니다 오늘 준비한 영상은 바로! 장안의 화제의 차! 기아자동차의 역작! 모하비 더 마스터 리뷰영상을 준비해보았습니다!  검색어 상위권을 계속 유지한다는 모하비의 엄청난 모습이 궁금하시다면? 영상을 통해 확인해주세요!! 재밌게 보셨다면 좋아요와 구독 부탁드립니다!●차량협찬 및 각종문의 / http://woopa@sandboxnetwork.net●검증된 차량용품은 우파몰 / http://woopa-mall.com/●우파푸른하늘 인스타그램 / http://instagram.com/blueskyh2●차를 사랑하는 모임 CLUB SPC / http://cafe.naver.com/clubspc/365 ●편집 : 매의눈필름(H.E.F)#기아자동차 #모하비 #더마스터"
"xHYZ7licQcg","새롭게 선보이는 iPhone 11 Pro — Apple","2019-09-10T18:50:33.000Z","UCdHwip-Xqhp-nZIywpI67sw","Apple 대한민국","28","Pro라는 이름에 전혀 손색 없는 최초의 iPhone. 완전히 새로운 울트라 와이드, 와이드 및 망원 카메라, 극단적인 저조도 환경에서도 아름다운 이미지를 담을 수 있게 해주는 '야간 모드', 스마트폰 사상 가장 빼어난 퀄리티의 동영상, 그리고 이 모든 걸 가능케 해주는, 스마트폰 사상 가장 빠른 칩 A13 Bionic에 전례 없는 도약을 이뤄낸 배터리 사용 시간까지. 아, 맞다. 최대 수심 4m, 최대 30분의 더 강력해진 방수 기능도 빼놓을 수 없죠.  https://www.apple.com/kr/iphone-11-pro/ 에서 더 알아보세요.BGM: Bones: Refs http://apple.co/Bones_KR","19.13.09","Apple|신제품|iPhone 11 Pro|디스플레이|Super Retina XDR|HD|XDR|글래스|견고함|트리플 카메라 시스템|와이드 카메라|와이드 렌즈|와이드 앵글 카메라|와이드 앵글 렌즈|울트라 와이드|울트라와이드|울트라 와이드 렌즈|울트라와이드 렌즈|울트라 와이드 카메라|울트라와이드 카메라|울트라 와이드 앵글 카메라|울트라와이드 앵글 렌즈|망원|망원 카메라|망원 렌즈|4k|동영상|슬로 모션|셀피|야간 모드|저조도|카메라|인물 사진 모드|스튜디오급|하이키 모노|흑백 인물 사진|사진|다이내믹 레인지|Face ID|방수|방진|방수 기능|방진 기능|IP68|온종일 가는 배터리|배터리 사용 시간|A13 Bionic 칩|머신 러닝|가장 빠른 칩|iOS 13|다크 모드|급속 충전|개인정보 보호|보안|무선 기능|미래|디자인|스마트폰","60668","743","350","0","https://i.ytimg.com/vi/xHYZ7licQcg/default.jpg","True","False","Pro라는 이름에 전혀 손색 없는 최초의 iPhone. 완전히 새로운 울트라 와이드, 와이드 및 망원 카메라, 극단적인 저조도 환경에서도 아름다운 이미지를 담을 수 있게 해주는 '야간 모드', 스마트폰 사상 가장 빼어난 퀄리티의 동영상, 그리고 이 모든 걸 가능케 해주는, 스마트폰 사상 가장 빠른 칩 A13 Bionic에 전례 없는 도약을 이뤄낸 배터리 사용 시간까지. 아, 맞다. 최대 수심 4m, 최대 30분의 더 강력해진 방수 기능도 빼놓을 수 없죠.  https://www.apple.com/kr/iphone-11-pro/ 에서 더 알아보세요.BGM: Bones: Refs http://apple.co/Bones_KR"
"mTcI3uvcfzM","술자리에서 이런 유형을 만난다면 손절하세요. [난쟁이성현]","2019-09-10T10:00:18.000Z","UCQV0Qy_1fqzbHloomT2JHfQ","난쟁이성현","23","▣ 구독과 좋아요, 알림설정을 해주시면 우주최강 시끄러운 영상을 받아보실 수 있습니다.▣ 근데 사실 전 술 잘 안마십니다. 써서 별로 맛 없음▣ 페이스북 공식 페이지 - http://www.facebook.com/lsh1498▣ 인스타그램 ID - DWARFLSH▣ 기타 문의 메일 -  zakill1498@naver.com","19.13.09","개그|코믹|개그동영상|웃긴동영상|병맛|병맛동영상|코믹동영상|프슈|Korean|한국유튜버|Korean People|Korean Youtuber|Korean Video|Reaction|Reaction Video|React|React to|React to Video|술주정|술주정 유형|술|술자리|진상|진상 술주정|술 먹을 때|술 공감|공감|술 먹을 때 공감|술주정 공감|유형|유형별 사람들|진상 술주정 공감|술찌","113914","4550","42","570","https://i.ytimg.com/vi/mTcI3uvcfzM/default.jpg","False","False","▣ 구독과 좋아요, 알림설정을 해주시면 우주최강 시끄러운 영상을 받아보실 수 있습니다.▣ 근데 사실 전 술 잘 안마십니다. 써서 별로 맛 없음▣ 페이스북 공식 페이지 - http://www.facebook.com/lsh1498▣ 인스타그램 ID - DWARFLSH▣ 기타 문의 메일 -  zakill1498@naver.com"
"Nw5qorg4-Ag","이언주의원 삭발식&기자회견 풀영상(19.09.10)","2019-09-10T02:18:31.000Z","UCZfBgIND5MGOXH-uYEy8ptw","이언주TV","25","이언주의원 삭발식&기자회견 풀영상#이언주TV #민주주의타살 #삭발식[자유의 길 영상프로덕션]에서 이언주TV를 제작, 운영하고 있습니다.  # 후원방법 1. 이언주TV 구독하고 알림설정! 2. 이언주TV 업로드 영상 '좋아요' 누르기 3. 자율구독료 : 302-1370-2217-51 농협은행[예금주 : 길유영(자유의길)]**자율구독료는 좋은 방송을 만드는데 큰 도움이 됩니다. # 문의: km7846201@gmail.com","19.13.09","이언주|이언주티비|이언주TV|삭발|문재인|청와대|조국|민주주의|사망|삭발식|국회|대한민국|민주당|더불어|더불어민주당|민정수석|법무부|법무부장관","391133","43453","2069","8069","https://i.ytimg.com/vi/Nw5qorg4-Ag/default.jpg","False","False","이언주의원 삭발식&기자회견 풀영상#이언주TV #민주주의타살 #삭발식[자유의 길 영상프로덕션]에서 이언주TV를 제작, 운영하고 있습니다.  # 후원방법 1. 이언주TV 구독하고 알림설정! 2. 이언주TV 업로드 영상 '좋아요' 누르기 3. 자율구독료 : 302-1370-2217-51 농협은행[예금주 : 길유영(자유의길)]**자율구독료는 좋은 방송을 만드는데 큰 도움이 됩니다. # 문의: km7846201@gmail.com"
"B20HfvAz7Q0","마지막회✓ 스무살, 잘 살고 있냐고 묻는다면 [ 세상 잘 사는 지은씨2 | EP.16 ]","2019-09-10T10:00:03.000Z","UCv0XxWH9xVxZ8pNyRkEQg8Q","딩고 스토리 / dingo story","24","※감동 주의 코찡 주의※이게 바로 이십쩜오살의 위엄이다💪메모해두고 힘들 때 꺼내봐야지…📝그동안 ‘세상 잘사는 지은씨2’를 사랑해주셔서 감사합니다.오늘도, 우리 모두 잘 살고 있어요.여러분의 모든 삶을 응원합니다.❣️ 딩고 스토리 채널 구독하기 !  https://goo.gl/rpiiQH#세상잘사는지은씨시즌2 #웹드라마 #세잘지2 #딩고스토리","19.13.09","웹드라마|딩고|세상잘사는지은씨2|대학생활|캠퍼스|연애|일상","217080","7173","55","696","https://i.ytimg.com/vi/B20HfvAz7Q0/default.jpg","False","False","※감동 주의 코찡 주의※이게 바로 이십쩜오살의 위엄이다💪메모해두고 힘들 때 꺼내봐야지…📝그동안 ‘세상 잘사는 지은씨2’를 사랑해주셔서 감사합니다.오늘도, 우리 모두 잘 살고 있어요.여러분의 모든 삶을 응원합니다.❣️ 딩고 스토리 채널 구독하기 !  https://goo.gl/rpiiQH#세상잘사는지은씨시즌2 #웹드라마 #세잘지2 #딩고스토리"
"CpKj5yQCpX8","왜 꿈을 꿀 때 꿈인 걸 알아차리지 못할까?","2019-09-10T07:53:17.000Z","UC7F6UDq3gykPZHWRhrj_BDw","사물궁이 잡학지식","28","꿈을 꾼 경험이 한 번쯤은 있을 겁니다. 꿈에서는 현실에서 절대 일어날 수 없는 일도 가능한데, 왜 우리는 현실에서 일어날 일이 없는 내용의 꿈을 꿀 때 꿈을 꾼다는 사실을 인지하지 못할까요? (물론 자각몽이라는 변수가 있습니다)- 궁금증 제보 : https://bit.ly/2QkfGgd- 유튜브 멤버십 가입 : https://bit.ly/SMGEjoin- 후원하기 : https://toon.at/donate/636775253459700653- 페이스북 페이지 : https://bit.ly/fb_speedwg- E-Mail : facebookspeedwg@gmail.com ※ 참고자료·논문자료·자문 등 도움- https://ko.wikipedia.org/wiki/꿈- Physiology of Sleep: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4755451/- The Involvement of Noradrenaline in Rapid Eye Movement Sleep Mentation: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3235734/- Basal forebrain acetylcholine release during REM sleep is significantly greater than during waking.: https://www.ncbi.nlm.nih.gov/pubmed/11208592- 메타인지: https://psycnet.apa.org/record/1994-97967-000- 변화맹: https://www2.psych.ubc.ca/~rensink/flicker/download/- Lucid dreaming incidence: A quality effects meta-analysis of 50 years of research: https://www.sciencedirect.com/science/article/pii/S1053810016301283- 카이스트(KAIST)에서 바이오 및 뇌공학 학과를 졸업하고, 관련 분야에서 연구원으로 근무하는 장현우님▪ 배경음악 : After the Soft Rains-South London HiFi (유튜브 오디오 라이브러리)▪ 음향효과 : 상업적 목적으로 이용할 수 있는 공정자료 이용 및 자체제작▪ 기타 사진·영상 : 상업적 목적으로 이용할 수 있는 사진과 영상 이용▪ 일러스트·애니메이팅 : Studio.S▪ 썸네일·인/아웃트로·효과음·자막 등 : 사물궁이 잡학지식#사물궁이 #궁금증 #호기심 #과학 #꿈 #수면 #뇌과학 #루시드드림 #자각몽Copyright 2019. 사물궁이 잡학지식. All rights reserved","19.13.09","사물궁이|과학|호기심|궁금증|잡학|지식|꿈|수면|뇌과학|루시드드림|자각몽|꿈 꾸는","386203","9064","121","5613","https://i.ytimg.com/vi/CpKj5yQCpX8/default.jpg","False","False","꿈을 꾼 경험이 한 번쯤은 있을 겁니다. 꿈에서는 현실에서 절대 일어날 수 없는 일도 가능한데, 왜 우리는 현실에서 일어날 일이 없는 내용의 꿈을 꿀 때 꿈을 꾼다는 사실을 인지하지 못할까요? (물론 자각몽이라는 변수가 있습니다)- 궁금증 제보 : https://bit.ly/2QkfGgd- 유튜브 멤버십 가입 : https://bit.ly/SMGEjoin- 후원하기 : https://toon.at/donate/636775253459700653- 페이스북 페이지 : https://bit.ly/fb_speedwg- E-Mail : facebookspeedwg@gmail.com ※ 참고자료·논문자료·자문 등 도움- https://ko.wikipedia.org/wiki/꿈- Physiology of Sleep: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4755451/- The Involvement of Noradrenaline in Rapid Eye Movement Sleep Mentation: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3235734/- Basal forebrain acetylcholine release during REM sleep is significantly greater than during waking.: https://www.ncbi.nlm.nih.gov/pubmed/11208592- 메타인지: https://psycnet.apa.org/record/1994-97967-000- 변화맹: https://www2.psych.ubc.ca/~rensink/flicker/download/- Lucid dreaming incidence: A quality effects meta-analysis of 50 years of research: https://www.sciencedirect.com/science/article/pii/S1053810016301283- 카이스트(KAIST)에서 바이오 및 뇌공학 학과를 졸업하고, 관련 분야에서 연구원으로 근무하는 장현우님▪ 배경음악 : After the Soft Rains-South London HiFi (유튜브 오디오 라이브러리)▪ 음향효과 : 상업적 목적으로 이용할 수 있는 공정자료 이용 및 자체제작▪ 기타 사진·영상 : 상업적 목적으로 이용할 수 있는 사진과 영상 이용▪ 일러스트·애니메이팅 : Studio.S▪ 썸네일·인/아웃트로·효과음·자막 등 : 사물궁이 잡학지식#사물궁이 #궁금증 #호기심 #과학 #꿈 #수면 #뇌과학 #루시드드림 #자각몽Copyright 2019. 사물궁이 잡학지식. All rights reserved"
"dR3zUIWhfgI","문재인 정말 정체가 뭘까?","2019-09-10T12:00:06.000Z","UCWZrtSsyPCEaMH4uSwdGrtw","성제준TV","22","메일 : jaejunsung@naver.com","19.13.09","KIST","156110","14600","843","1982","https://i.ytimg.com/vi/dR3zUIWhfgI/default.jpg","False","False","메일 : jaejunsung@naver.com"
"q6u8Pn_gpAw","(Behind) [BE ORIGINAL] X1(엑스원) 'FLASH' (ENG SUB)","2019-09-09T14:00:08.000Z","UCEIi7zFR_wE23jFncVtd6-A","STUDIO CHOOM [스튜디오 춤]","24","[BE ORIGINAL] X1 'FLASH' (Behind) [비 오리지널] 엑스원 'FLASH' (Behind) 본새 폭발 X1 'BE ORIGINAL' 비하인드!슈스 탄이도 함께한 촬영장 (*ﾟ▽ﾟ*) 이 영상 평생 붐업 합니다 ◟( ˘ ³˘)◞M2(엠투)의 댄스 채널#StudioCHOOM l #스튜디오춤Facebook:  https://www.facebook.com/StudioCHOOMInstagram: https://www.instagram.com/studio_choom/","19.13.09","M2|엠투|스튜디오 춤|스춤|Studio choom|COVERS|커버스|DANCE THE X|댄스 더 엑스|댄스|DANCE|비 오리지널|BE ORIGINAL|커버|COVER|엑스원|x1|한승우|조승연|김우석|김요한|이한결|차준호|손동표|강민희|이은상|송형준|남도현|wanna one|produce 101|프듀|프듀 X|produce X 101|플래시|flash","743769","61611","181","2591","https://i.ytimg.com/vi/q6u8Pn_gpAw/default.jpg","False","False","[BE ORIGINAL] X1 'FLASH' (Behind) [비 오리지널] 엑스원 'FLASH' (Behind) 본새 폭발 X1 'BE ORIGINAL' 비하인드!슈스 탄이도 함께한 촬영장 (*ﾟ▽ﾟ*) 이 영상 평생 붐업 합니다 ◟( ˘ ³˘)◞M2(엠투)의 댄스 채널#StudioCHOOM l #스튜디오춤Facebook:  https://www.facebook.com/StudioCHOOMInstagram: https://www.instagram.com/studio_choom/"
"jEQKBhQMSqc","남사친이 남친 되면 A+ 받는다는 수업 [썸타는 일주일] - EP.00","2019-09-10T11:00:03.000Z","UCkjXq1UEZdqCJ6sCzyneIJQ","잼플리 Jamfully","24","남사친이 남친 되면 A+ 받는다는 수업💕전 이미 학사경고 예약이요👼04:33 데이트 전 남녀 현실 속마음로맨스 리얼리티 예능 ❤️썸타는일주일❤️ 9/21(토) 저녁 8시 첫방송!💛썸타는 일주일 매주(토) 저녁 8시💛   💙오직 잼플리에서 본방사수💙 💙Exclusive on Jamfully 💙#썸타는일주일 #썸주일 #미리보기Musicbed SyncID:MB654606984D","19.13.09","썸타는일주일|썸주일|잼플리|연애플레이리스트|연플리|플레이리스트|예능|웹예능|하트시그널|썸|연애|썸남|썸녀|대학교|수업|팀플|과제|데이트|리얼하이로맨스|리얼하이로맨스2|선다방|일진에게찍혔을때|에이틴|서연대학교","80338","1515","29","137","https://i.ytimg.com/vi/jEQKBhQMSqc/default.jpg","False","False","남사친이 남친 되면 A+ 받는다는 수업💕전 이미 학사경고 예약이요👼04:33 데이트 전 남녀 현실 속마음로맨스 리얼리티 예능 ❤️썸타는일주일❤️ 9/21(토) 저녁 8시 첫방송!💛썸타는 일주일 매주(토) 저녁 8시💛   💙오직 잼플리에서 본방사수💙 💙Exclusive on Jamfully 💙#썸타는일주일 #썸주일 #미리보기Musicbed SyncID:MB654606984D"
"RjeFIYfznoU","🍪 타임스낵 Q&A 🍪 과자시계 원리? 나이? 성별? 직업? 실버버튼? 유머스낵? 등등!!","2019-09-10T07:46:34.000Z","UCvi7EYzMlfSB0ZkX55i5LlA","타임스낵","24","분량 조절 실패로 편집이 너무 오래 걸렸네요ㅜㅜㅜㅜ 맛있게 시청하세요!!♥[유머스낵 보는곳 : https://tv.naver.com/timesnack]🍪 시청해주시는 모든 분들 감사드립니다 :-)🍪 구독자 여러분 사랑합니다 ㅎㅎ 🍪 늘 재밌는 영상으로 보답하겠습니다!!🍪 제보와 문의는 [ timesnack24@gmail.com ] 으로 메일주세요!!♥","19.13.09","타임스낵|TIME SNACK|시간 때우는 채널|시간 때우는 영상|시간 때우기|재밌는 영상|레전드|베스트|웃긴 영상|웃음참기|웃음참기 챌린지|자막드립|Q&A","136132","7649","56","2718","https://i.ytimg.com/vi/RjeFIYfznoU/default.jpg","False","False","분량 조절 실패로 편집이 너무 오래 걸렸네요ㅜㅜㅜㅜ 맛있게 시청하세요!!♥[유머스낵 보는곳 : https://tv.naver.com/timesnack]🍪 시청해주시는 모든 분들 감사드립니다 :-)🍪 구독자 여러분 사랑합니다 ㅎㅎ 🍪 늘 재밌는 영상으로 보답하겠습니다!!🍪 제보와 문의는 [ timesnack24@gmail.com ] 으로 메일주세요!!♥"
