video_id,title,publishedAt,channelId,channelTitle,categoryId,description,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"b6CMz6JqLwo","初生配信で大トラブル","2019-09-08T14:22:13.000Z","UCgm5JFYUWqVTQKH15D8eqFg","毎週キングコング","24","カジサック公式アプリ「カジサックの楽屋」のインストールはこちらから！▼iOShttps://apps.apple.com/app/id1473420400▼Androidhttps://play.google.com/store/apps/details?id=com.c_rayon.kajisac毎週日曜日22時公開「チックタック～約束の時計台～」（幻冬舎）4月18日発売ご購入はコチラから↓https://www.amazon.co.jp/dp/4344034481キングコング梶原のTwitterアカウントはこちらhttps://twitter.com/kinkonkajiwara天才万博チケット購入はこちら↓↓↓↓↓http://tensaiexpo.thebase.in/オンラインサロン西野亮廣エンタメ研究所入会はこちら↓↓↓↓↓https://salon.otogimachi.jpカジサックのチャンネルはこちらhttps://www.youtube.com/channel/UC642pLj4GXSj-0Ybdx3ytmA　革命のファンファーレご購入はこちらから↓↓↓↓https://www.amazon.co.jp/革命のファンファーレ-現代のお金と広告-西野-亮廣/dp/4344031555レターポットの登録はこちら↓↓↓↓↓https://letterpot.otogimachi.jp","19.13.09","毎日キングコング|キングコング|キンコン|カジサック","290154","6220","223","489","https://i.ytimg.com/vi/b6CMz6JqLwo/default.jpg","False","False","カジサック公式アプリ「カジサックの楽屋」のインストールはこちらから！▼iOShttps://apps.apple.com/app/id1473420400▼Androidhttps://play.google.com/store/apps/details?id=com.c_rayon.kajisac毎週日曜日22時公開「チックタック～約束の時計台～」（幻冬舎）4月18日発売ご購入はコチラから↓https://www.amazon.co.jp/dp/4344034481キングコング梶原のTwitterアカウントはこちらhttps://twitter.com/kinkonkajiwara天才万博チケット購入はこちら↓↓↓↓↓http://tensaiexpo.thebase.in/オンラインサロン西野亮廣エンタメ研究所入会はこちら↓↓↓↓↓https://salon.otogimachi.jpカジサックのチャンネルはこちらhttps://www.youtube.com/channel/UC642pLj4GXSj-0Ybdx3ytmA　革命のファンファーレご購入はこちらから↓↓↓↓https://www.amazon.co.jp/革命のファンファーレ-現代のお金と広告-西野-亮廣/dp/4344031555レターポットの登録はこちら↓↓↓↓↓https://letterpot.otogimachi.jp"
"rDWBvMwuu-s","[BANGTAN BOMB] j-hope & JK's Free Dance! - BTS (방탄소년단)","2019-09-09T10:00:00.000Z","UCLkAepWjdylmXSltofFvsYQ","BANGTANTV","10","BTS Official Homepage http://bts.ibighit.comBTS Blog http://btsblog.ibighit.comBTS Facebook https://www.facebook.com/bangtan.official","19.13.09","방탄소년단|BTS|BANGTAN|HIPHOP|알엠|RM|슈가|SUGA|제이홉|jhope|지민|JIMIN|뷔|정국|JUNGKOOK|진|JIN|BANGTAN BOMB|방탄밤","2041476","378765","1013","9150","https://i.ytimg.com/vi/rDWBvMwuu-s/default.jpg","False","False","BTS Official Homepage http://bts.ibighit.comBTS Blog http://btsblog.ibighit.comBTS Facebook https://www.facebook.com/bangtan.official"
"C0Qwxi6PMss","シャイニー薊コンテスト結果！ビーフ佐々木クラシック2019！","2019-09-08T12:00:02.000Z","UCHoOFVQAhK-QyoXgf0iaZIg","マッスルグリル","22","9月7日に開催されたビーフ佐々木クラシック2019大会の模様をお届けします。出場選手800人越え、チケット全席完売！出場された選手の皆様、スタッフ様、ご来場のお客様、お疲れ様でした！当日は会場にてBONIQのイベントと、WEBにてTシャツの販売もありました。様々な形でマッスルグリルを応援してくださった皆様、本当にありがとうございました！今後ともマッスルグリルをよろしくお願い致します！NPCJさんhttps://npcj.jpBONIQさんhttps://boniq.store/?aff=15ダンディ村田さんhttps://www.youtube.com/channel/UCSbLaPKXwc61lkSwNJv7gRg山澤礼明さんhttps://www.youtube.com/channel/UCuhPVNbY5AATKsU5RSEhbCQめんでぃさんhttps://www.youtube.com/channel/UC1tFvUkbl2l9UKlupTPT23A三浦彩佳さんhttps://www.youtube.com/channel/UCzCA2HJr7u_-9nOU11BHTZw/videosディーサンhttps://www.youtube.com/channel/UCqAruhRLMuHxGTa-xs22DnAラッキー笹生さんhttps://www.youtube.com/channel/UCTdwP0XT5HE-gN67dk3k60g大橋源紀さんhttps://www.youtube.com/channel/UCLofrzp-fQ5XAj3GYHcawvQJinさんhttps://www.youtube.com/channel/UCdV_Sc1tEENX5LOzB-YLiaQMiyakoさんhttps://www.youtube.com/channel/UCoRqzoPae4aTFFF-eZwFbSgマッスルグリル サブチャンネルhttps://www.youtube.com/channel/UCNZ0C1brsTykI_3BpiVKRRA?view_as=subscriberマッスルグリル  インスタhttps://www.instagram.com/musclegrill...スマイル井上 Twitterhttps://twitter.com/inoyu_c5","19.13.09","[none]","252062","4681","98","807","https://i.ytimg.com/vi/C0Qwxi6PMss/default.jpg","False","False","9月7日に開催されたビーフ佐々木クラシック2019大会の模様をお届けします。出場選手800人越え、チケット全席完売！出場された選手の皆様、スタッフ様、ご来場のお客様、お疲れ様でした！当日は会場にてBONIQのイベントと、WEBにてTシャツの販売もありました。様々な形でマッスルグリルを応援してくださった皆様、本当にありがとうございました！今後ともマッスルグリルをよろしくお願い致します！NPCJさんhttps://npcj.jpBONIQさんhttps://boniq.store/?aff=15ダンディ村田さんhttps://www.youtube.com/channel/UCSbLaPKXwc61lkSwNJv7gRg山澤礼明さんhttps://www.youtube.com/channel/UCuhPVNbY5AATKsU5RSEhbCQめんでぃさんhttps://www.youtube.com/channel/UC1tFvUkbl2l9UKlupTPT23A三浦彩佳さんhttps://www.youtube.com/channel/UCzCA2HJr7u_-9nOU11BHTZw/videosディーサンhttps://www.youtube.com/channel/UCqAruhRLMuHxGTa-xs22DnAラッキー笹生さんhttps://www.youtube.com/channel/UCTdwP0XT5HE-gN67dk3k60g大橋源紀さんhttps://www.youtube.com/channel/UCLofrzp-fQ5XAj3GYHcawvQJinさんhttps://www.youtube.com/channel/UCdV_Sc1tEENX5LOzB-YLiaQMiyakoさんhttps://www.youtube.com/channel/UCoRqzoPae4aTFFF-eZwFbSgマッスルグリル サブチャンネルhttps://www.youtube.com/channel/UCNZ0C1brsTykI_3BpiVKRRA?view_as=subscriberマッスルグリル  インスタhttps://www.instagram.com/musclegrill...スマイル井上 Twitterhttps://twitter.com/inoyu_c5"
"T9z7yLajUqg","恋話しながらまたメイク動画かよ","2019-09-08T11:15:00.000Z","UCQQ72lKDN01Qs-3Qdtvp6XA","そわんわん","26","こんにちは髪の毛まニューソワミにしました新生ですってことで顎が痛す時と思ってたらニキビでした潰しましたますます痛いです#あなたの番です▼ファンレター・プレゼント宛先〒150-0002 東京都渋谷区渋谷2-17-5 シオノギ渋谷ビル 6F BitStar そわんわん宛▽お仕事ご依頼sowanwan.contact@gmail.comツイッターhttps://twitter.com/_wanco02m/インスタグラムhttps://t.co/UKmO4546Pn","19.13.09","毎日メイク|一重|裸眼|ブラウンメイク|アイプチ","248256","5143","364","1473","https://i.ytimg.com/vi/T9z7yLajUqg/default.jpg","False","False","こんにちは髪の毛まニューソワミにしました新生ですってことで顎が痛す時と思ってたらニキビでした潰しましたますます痛いです#あなたの番です▼ファンレター・プレゼント宛先〒150-0002 東京都渋谷区渋谷2-17-5 シオノギ渋谷ビル 6F BitStar そわんわん宛▽お仕事ご依頼sowanwan.contact@gmail.comツイッターhttps://twitter.com/_wanco02m/インスタグラムhttps://t.co/UKmO4546Pn"
"h-ce3gPMsGc","2019 Italian Grand Prix: Race Highlights","2019-09-08T18:37:31.000Z","UCB_qr75-ydFVKSF9Dmo6izg","FORMULA 1","17","Watch the best bits from an unforgettable race at Monza.For more F1® videos, visit http://www.Formula1.comLike F1® on Facebook: https://www.facebook.com/Formula1/Follow F1® on Twitter: http://www.twitter.com/F1Follow F1® on Instagram: http://www.instagram.com/F1#F1 #ItalianGP","19.13.09","F1|Formula One|Formula 1|Sports|Sport|Action|GP|Grand Prix|Auto Racing|Motor Racing|Italian Grand Prix|Monza|Ferrari|Leclerc|Vettel|Hamilton|Bottas|Mercedes|F1 Race Highlights","3369450","61430","1262","7818","https://i.ytimg.com/vi/h-ce3gPMsGc/default.jpg","False","False","Watch the best bits from an unforgettable race at Monza.For more F1® videos, visit http://www.Formula1.comLike F1® on Facebook: https://www.facebook.com/Formula1/Follow F1® on Twitter: http://www.twitter.com/F1Follow F1® on Instagram: http://www.instagram.com/F1#F1 #ItalianGP"
"Dm-Y_2N4x60","【モテるメイクの法則】今のメイクに足すだけ！簡単に女顔が叶う足し算メイク法","2019-09-08T11:00:04.000Z","UCj77ylV0zetTGwztHbah33g","和田さん。チャンネル","26","皆さんこんばんは。元美容部員の和田さん。です！本日もお忙しい中ご来店いただきまして誠にありがとうございます。今回もお客様からの質問を企画にさせていただきました！モテメイク の方法のポイント編です！簡単で時短、そして何より今のあなたのメイクに足し算すれば叶う女顔メイク！プチプラアイテムでも可能なので是非お試しください♡------------------------------------------------------------【優先入場券（LINE@登録）】https://bit.ly/2lA43HM【SUPER C CHANNEL 2019 公式HP】http://bit.ly/2LntHdj------------------------------------------------------------","19.13.09","プチプラ|モテメイク|女顔|メイク法","233015","4029","551","197","https://i.ytimg.com/vi/Dm-Y_2N4x60/default.jpg","False","False","皆さんこんばんは。元美容部員の和田さん。です！本日もお忙しい中ご来店いただきまして誠にありがとうございます。今回もお客様からの質問を企画にさせていただきました！モテメイク の方法のポイント編です！簡単で時短、そして何より今のあなたのメイクに足し算すれば叶う女顔メイク！プチプラアイテムでも可能なので是非お試しください♡------------------------------------------------------------【優先入場券（LINE@登録）】https://bit.ly/2lA43HM【SUPER C CHANNEL 2019 公式HP】http://bit.ly/2LntHdj------------------------------------------------------------"
"iPh9yf2SBOw","【検証】コストコで1万円分何を買う？（おデブの爆買い）","2019-09-07T11:15:00.000Z","UCyWRXFYbDydMdzcBX2G8xNg","キットチャンネル","24","【大橋ミチ子生誕祭】詳細▶︎https://youtu.be/j2Re91vMYQ0お申し込み▶︎https://eplus.jp/sf/detail/3044940001【びっくえんじぇるのチャンネル】▶︎https://www.youtube.com/channel/UCN3yCaghAuRR9_q7k9gpWfw【他のキットえんじぇるの動画】▶︎https://www.youtube.com/playlist?list=PLpQ2tCwhvRUar5Gik3Rop4f0Uqrc25M45今回はおデブとガリでコストコで１万円分買ったら何を買ってくるのか検証しました！COSTCOといえば量が多くて、安いイメージがありますよね！そんなコストコでおデブと痩せてる人は何を買ってくるのでしょうか？そしてどれだけ差があるのでしょうか？みっちゃん▶︎Twitter https://twitter.com/bigangel_M▶︎Instagram https://instagram.com/ohashimichiko_officialえりぴよ▶︎Twitter https://twitter.com/tadaeri_eripiyo▶︎Instagram https://instagram.com/tadaeri_eripiyoキットチャンネルHP▶︎https://kitchannel.net公式LINE@▶︎https://line.me/R/ti/p/%40kitchannelキットチャンネルのサブチャンネル▶︎オールキットチャンネルhttps://www.youtube.com/channel/UCdk4W9JxJcmWT-vIHPLGubQ英翔の料理チャンネル▶︎エラズキッチンhttps://www.youtube.com/channel/UC88qCWdzuAaOWh0fB-_GwGg▶︎英翔との電話相談https://kitchannel.net/consultations【検証】コストコで1万円分何を買う？（おデブの爆買い）#コストコ #COSTCO #１万円【お仕事依頼】kitchannel.works@gmail.com【ファンレター／プレゼント郵送先】〒164-0001東京都中野区中野4-6-10-2B キットチャンネル宛キットチャンネルブログ▶︎http://kitchannel.hatenablog.comキットチャンネルTwitter▶︎https://twitter.com/kit_channelキットチャンネル instagram▶︎https://www.instagram.com/kitchannel0128/英翔 ▶︎Twitter　https://twitter.com/eitohara▶︎ instagram  https://www.instagram.com/eito0828/奏太 ▶︎Twitter　https://twitter.com/kanata_kimoto▶︎ instagram  https://www.instagram.com/kanata_1023/","19.13.09","キットチャンネル|英翔|奏太|LGBT|FTM|元|女|今|男|性同一性障害|動画|衝撃|トランスジェンダー|YouTuber|コストコ|COSTCO|爆買い|１万円","801027","6502","932","773","https://i.ytimg.com/vi/iPh9yf2SBOw/default.jpg","False","False","【大橋ミチ子生誕祭】詳細▶︎https://youtu.be/j2Re91vMYQ0お申し込み▶︎https://eplus.jp/sf/detail/3044940001【びっくえんじぇるのチャンネル】▶︎https://www.youtube.com/channel/UCN3yCaghAuRR9_q7k9gpWfw【他のキットえんじぇるの動画】▶︎https://www.youtube.com/playlist?list=PLpQ2tCwhvRUar5Gik3Rop4f0Uqrc25M45今回はおデブとガリでコストコで１万円分買ったら何を買ってくるのか検証しました！COSTCOといえば量が多くて、安いイメージがありますよね！そんなコストコでおデブと痩せてる人は何を買ってくるのでしょうか？そしてどれだけ差があるのでしょうか？みっちゃん▶︎Twitter https://twitter.com/bigangel_M▶︎Instagram https://instagram.com/ohashimichiko_officialえりぴよ▶︎Twitter https://twitter.com/tadaeri_eripiyo▶︎Instagram https://instagram.com/tadaeri_eripiyoキットチャンネルHP▶︎https://kitchannel.net公式LINE@▶︎https://line.me/R/ti/p/%40kitchannelキットチャンネルのサブチャンネル▶︎オールキットチャンネルhttps://www.youtube.com/channel/UCdk4W9JxJcmWT-vIHPLGubQ英翔の料理チャンネル▶︎エラズキッチンhttps://www.youtube.com/channel/UC88qCWdzuAaOWh0fB-_GwGg▶︎英翔との電話相談https://kitchannel.net/consultations【検証】コストコで1万円分何を買う？（おデブの爆買い）#コストコ #COSTCO #１万円【お仕事依頼】kitchannel.works@gmail.com【ファンレター／プレゼント郵送先】〒164-0001東京都中野区中野4-6-10-2B キットチャンネル宛キットチャンネルブログ▶︎http://kitchannel.hatenablog.comキットチャンネルTwitter▶︎https://twitter.com/kit_channelキットチャンネル instagram▶︎https://www.instagram.com/kitchannel0128/英翔 ▶︎Twitter　https://twitter.com/eitohara▶︎ instagram  https://www.instagram.com/eito0828/奏太 ▶︎Twitter　https://twitter.com/kanata_kimoto▶︎ instagram  https://www.instagram.com/kanata_1023/"
"V9V7NX5IrR4","頭のネジが外れてる人","2019-09-07T03:26:14.000Z","UCgJT29ypj-ZGNX5y8GHapKA","takkyuu geinin","22","The persons who have a loose screw. English sub has from the subtitles button.","19.13.09","卓球|芸人|ぴんぽん|ピンポン|ping pong|table tennis","890939","14798","889","1499","https://i.ytimg.com/vi/V9V7NX5IrR4/default.jpg","False","False","The persons who have a loose screw. English sub has from the subtitles button."
"77Uo69xAwE4","【神回】絶対に笑ってはいけない不細工同士のマリンスポーツがマジで酷すぎたwwww【ブス極】","2019-09-07T09:30:01.000Z","UCxlsYyeri8MOpap3w3JbWSQ","まあたそ","24","ブス極で笑ってはいけないができるわけない！よきき(愛)https://www.youtube.com/channel/UCuA3GbcPjRPesHaeRIvfIIQ更新率が異常なサブチャンネルhttps://www.youtube.com/channel/UC2656chrY5MdTQO2_II7yRgまあたそグッズはここから！https://fanz.shop/creator/m591tsファンレター等　宛先はこちら！〒150-0001東京都渋谷区神宮前3-1-30 Daiwa青山ビル4Fまあたそ宛https://www.youtube.com/channel/UC5VZjrV5x9J9mTyGODzu0dQ使用音源ED 自作BGMマカオさん作MusMus 魔王魂【フォローお願いします！】Twitter @m591tsInstagram @5m91r","19.13.09","マリンスポーツ|沖縄|よきき|ブス|不細工|夏休み|水上アスレチック|ブス極","689638","23028","423","1264","https://i.ytimg.com/vi/77Uo69xAwE4/default.jpg","False","False","ブス極で笑ってはいけないができるわけない！よきき(愛)https://www.youtube.com/channel/UCuA3GbcPjRPesHaeRIvfIIQ更新率が異常なサブチャンネルhttps://www.youtube.com/channel/UC2656chrY5MdTQO2_II7yRgまあたそグッズはここから！https://fanz.shop/creator/m591tsファンレター等　宛先はこちら！〒150-0001東京都渋谷区神宮前3-1-30 Daiwa青山ビル4Fまあたそ宛https://www.youtube.com/channel/UC5VZjrV5x9J9mTyGODzu0dQ使用音源ED 自作BGMマカオさん作MusMus 魔王魂【フォローお願いします！】Twitter @m591tsInstagram @5m91r"
"5JmisSIIO6g","米津玄師『馬と鹿』を歌っていたら…","2019-09-07T08:30:01.000Z","UC6VjNLslXbb6Stl0I2MkQWA","ガーリィレコードチャンネル","20","米津玄師さんの『馬と鹿』を歌っていたらまさかのご本人登場？！","19.13.09","ガーリィレコード|ガーリーレコード|藤原竜也|Mr.Children|あいみょん|武田鉄矢|米津玄師|レモン|ルーザー|フル|馬と鹿|新曲|MV|ラグビー|ノーサイドゲーム","1323577","33879","838","3802","https://i.ytimg.com/vi/5JmisSIIO6g/default.jpg","False","False","米津玄師さんの『馬と鹿』を歌っていたらまさかのご本人登場？！"
"45YBr1d2jQo","【アニメ】ゾっとした話をしますｗｗｗｗｗｗｗｗｗ","2019-09-07T09:43:49.000Z","UCLqCmbd6bgcLaBVz3aA-68A","P丸様。","23","合いの手入れてる紫の人↓https://twitter.com/love_nkun?lang=jaみなさんからゾっとした話をいただきまして、定期的に話していきたいと思います！夏に出せなかったので！(悔しい！！！Twitter　https://twitter.com/p_ma_ru面白い動画　https://www.youtube.com/channel/UCLqCmbd6bgcLaBVz3aA-68Aフリー音楽素材/魔王魂https://maoudamashii.jokersounds.com/","19.13.09","P丸様。|ななもり|怖い話|アニメ|たのしい|おもしろい|爆笑|かわいい|ゾっとした話","633905","30875","249","1309","https://i.ytimg.com/vi/45YBr1d2jQo/default.jpg","False","False","合いの手入れてる紫の人↓https://twitter.com/love_nkun?lang=jaみなさんからゾっとした話をいただきまして、定期的に話していきたいと思います！夏に出せなかったので！(悔しい！！！Twitter　https://twitter.com/p_ma_ru面白い動画　https://www.youtube.com/channel/UCLqCmbd6bgcLaBVz3aA-68Aフリー音楽素材/魔王魂https://maoudamashii.jokersounds.com/"
"Fd4o3a3hYt4","台風15号「非常に強い」に勢力を増し関東へ","2019-09-08T13:42:18.000Z","UCNsidkYpIAQ4QaufptQBPHQ","ウェザーニュース","25","非常に強い台風15号（ファクサイ）は伊豆諸島を北上しています。静岡県の伊豆半島が暴風域に入りました。この後も最新情報をご確認ください。","19.13.09","台風|15号|交通|通勤|通学|大雨|関東|ウェザーニュース|地震|災害|被害|冠水|東京|神奈川|早朝|暴風|非常に強い|風","430074","911","107","455","https://i.ytimg.com/vi/Fd4o3a3hYt4/default.jpg","False","False","非常に強い台風15号（ファクサイ）は伊豆諸島を北上しています。静岡県の伊豆半島が暴風域に入りました。この後も最新情報をご確認ください。"
"AiidoTuVN8o","【泣いた】足ツボされながらメイクしたら血行良くなって可愛くなる説検証してみたwwww","2019-09-07T10:00:02.000Z","UCCuizDTLsr-mNm_PEGdChVg","ふくれな/fukurena","24","いつもご視聴ありがとうございます！■撮影協力■足のトータルクリニックDr.Foot 浜松町本店https://dr-foot.co.jp/東京都港区浜松町2-5-1 石渡ビル3階【お仕事ご依頼】emurena.info@guild-inc.tokyo【お手紙などこちら】〒155-0032『ふくれな宛』『M君宛』 東京都世田谷区代沢4-16-6  2F【Twitter】https://twitter.com/fukurena0924【Instagram】https://www.instagram.com/fukurena/?h...#ふくれな#足つぼメイク#検証","19.13.09","ふくれな|えむれな|コスメ|メイク|足つぼ|ビューティー|血行|可愛い|カラコン|検証|泣いた|痛い|辛い|実験|衝撃|激痛|老けた|すっぴん|カップル","333654","8665","291","505","https://i.ytimg.com/vi/AiidoTuVN8o/default.jpg","False","False","いつもご視聴ありがとうございます！■撮影協力■足のトータルクリニックDr.Foot 浜松町本店https://dr-foot.co.jp/東京都港区浜松町2-5-1 石渡ビル3階【お仕事ご依頼】emurena.info@guild-inc.tokyo【お手紙などこちら】〒155-0032『ふくれな宛』『M君宛』 東京都世田谷区代沢4-16-6  2F【Twitter】https://twitter.com/fukurena0924【Instagram】https://www.instagram.com/fukurena/?h...#ふくれな#足つぼメイク#検証"
"cpJaFepyxxw","【漫画】亡き夫と娘の形見が盗まれた。・・・絶対に取り返す！！！！【スカッとする話を漫画化】","2019-09-06T22:45:00.000Z","UCoGJwKTm7uRZiydICvVQnOg","もしスト!【もしもの漫画ストーリー】","24","大切な夫と娘の形見を盗まれた彼女のとった行動とは・・・？脚本/原作：もしスト！管理人https://twitter.com/moshimostory#漫画 #スカッとする話 #もしものストーリーを毎日投稿中！ 声優担当：伊達あやの　#伊達あやの▼YouTube https://www.youtube.com/channel/UCP9p5qIdMGBeBUKyjrcjJ3w▼Twitter https://twitter.com/ayanon_date ▼TikTok https://www.tiktok.com/@ayanon_date【仲間を募集中！】もしスト！の漫画を描いてくださる漫画家さん・イラストレーターさんを募集中！興味がある方は過去作などの実績と一緒にTwitterのDMまで！シナリオ台本を制作してくださるライターの方も募集中！コチラも興味がある方はぜひ！→ https://twitter.com/moshimostory 元ネタ・引用：5ch（https://5ch.net/ ）ーーーーー「もしスト！」（もしもの漫画ストーリー）は、様々な「もしも」を検証したストーリーや、実際にあった衝撃的なストーリーを漫画にしてお届けするチャンネルです！","19.13.09","漫画|マンガ|アニメ|もしスト！|もしもの漫画ストーリー|フェルミ|フェルミ研究所|アシタノワダイ|セカイノフシギ|ヒューマンバグ|漫画ストーリーズ|まにまにぴーぽー|エトラちゃんは見た！|にゃんコミTV|マニマニピーポー|マンガ化|漫画動画","331303","2275","170","286","https://i.ytimg.com/vi/cpJaFepyxxw/default.jpg","False","False","大切な夫と娘の形見を盗まれた彼女のとった行動とは・・・？脚本/原作：もしスト！管理人https://twitter.com/moshimostory#漫画 #スカッとする話 #もしものストーリーを毎日投稿中！ 声優担当：伊達あやの　#伊達あやの▼YouTube https://www.youtube.com/channel/UCP9p5qIdMGBeBUKyjrcjJ3w▼Twitter https://twitter.com/ayanon_date ▼TikTok https://www.tiktok.com/@ayanon_date【仲間を募集中！】もしスト！の漫画を描いてくださる漫画家さん・イラストレーターさんを募集中！興味がある方は過去作などの実績と一緒にTwitterのDMまで！シナリオ台本を制作してくださるライターの方も募集中！コチラも興味がある方はぜひ！→ https://twitter.com/moshimostory 元ネタ・引用：5ch（https://5ch.net/ ）ーーーーー「もしスト！」（もしもの漫画ストーリー）は、様々な「もしも」を検証したストーリーや、実際にあった衝撃的なストーリーを漫画にしてお届けするチャンネルです！"
"4-rS2rjHZ-s","Ryzen 5搭載ゲームキューブPCのCPUクーラー交換しても灼熱地獄【ゲーム機パソコン化#03】","2019-09-07T10:00:16.000Z","UC9WJo5ZJVXMZiA5XV2jLx5Q","吉田製作所","26","Ryzen 5 3400Gに換装したゲームキューブ型自作パソコン。冷却性能不足ということで、値段は糞高いがよく冷えるでおなじみのNoctua製のCPUクーラーに換装。それでもケースが狭すぎて厳しい。灼熱地獄。ケースファンを増設したりいろいろしましたが灼熱地獄無理げーです。＝＝使用パーツCPUクーラーNoctua NH-L9a-AM4https://amzn.to/2LxPZrD超音波カッターhttps://amzn.to/2MLgdKoベースのASRock DeskMiniシリーズhttps://amzn.to/2NyslhsRyzen 5 3400Ghttps://amzn.to/32hjpAYCPUグリスMX-4https://amzn.to/2MMcMD1（アマゾンアソシエイトリンクを使用してるってばよ）＝＝関連動画＝＝ゲーム機パソコン化計画の再生リストhttps://www.youtube.com/playlist?list=PLcJ4-8thQtcqwrCc6ypJacDMzsdP_O95O＝＝素材＝＝イラストは「あかね大佐」さんが生み出してます！https://twitter.com/Colonel_Akane＝＝ヨシダグッズ＝＝グッズ販売https://yoshida-ss.booth.pm/LINEスタンプhttps://store.line.me/stickershop/product/7048464LINE着せ替えhttps://store.line.me/themeshop/product/1701a36f-fad9-4a0f-8aa6-ab31bc7699cc無料壁紙（PC・スマホ）https://netank.net/kabegami＜＜幻のゲームチャンネル＞＞https://www.youtube.com/channel/UCEf87FzaACLkyaMSd3moQRw?view_as=subscriber＜＜伝説のサブチャンネル＞＞https://www.youtube.com/channel/UCLE2PTNDt--NLGLVbfOfHkQ?view_as=subscriber＜＜お問い合わせ＞＞企業案件、商品レビューのご依頼は全てお断りしてますメールフォーム：https://netank.net/youtube-mツイッター：https://twitter.com/netatank#自作パソコン #ゲーム機パソコン化","19.13.09","自作PC|自作パソコン|PC|パソコン|ゲーム|ゲーム機|改造|DIY|ジャンク|ジャンクPC|CPUクーラー|Noctua|NH-L9a-AM4","274543","4025","787","541","https://i.ytimg.com/vi/4-rS2rjHZ-s/default.jpg","False","False","Ryzen 5 3400Gに換装したゲームキューブ型自作パソコン。冷却性能不足ということで、値段は糞高いがよく冷えるでおなじみのNoctua製のCPUクーラーに換装。それでもケースが狭すぎて厳しい。灼熱地獄。ケースファンを増設したりいろいろしましたが灼熱地獄無理げーです。＝＝使用パーツCPUクーラーNoctua NH-L9a-AM4https://amzn.to/2LxPZrD超音波カッターhttps://amzn.to/2MLgdKoベースのASRock DeskMiniシリーズhttps://amzn.to/2NyslhsRyzen 5 3400Ghttps://amzn.to/32hjpAYCPUグリスMX-4https://amzn.to/2MMcMD1（アマゾンアソシエイトリンクを使用してるってばよ）＝＝関連動画＝＝ゲーム機パソコン化計画の再生リストhttps://www.youtube.com/playlist?list=PLcJ4-8thQtcqwrCc6ypJacDMzsdP_O95O＝＝素材＝＝イラストは「あかね大佐」さんが生み出してます！https://twitter.com/Colonel_Akane＝＝ヨシダグッズ＝＝グッズ販売https://yoshida-ss.booth.pm/LINEスタンプhttps://store.line.me/stickershop/product/7048464LINE着せ替えhttps://store.line.me/themeshop/product/1701a36f-fad9-4a0f-8aa6-ab31bc7699cc無料壁紙（PC・スマホ）https://netank.net/kabegami＜＜幻のゲームチャンネル＞＞https://www.youtube.com/channel/UCEf87FzaACLkyaMSd3moQRw?view_as=subscriber＜＜伝説のサブチャンネル＞＞https://www.youtube.com/channel/UCLE2PTNDt--NLGLVbfOfHkQ?view_as=subscriber＜＜お問い合わせ＞＞企業案件、商品レビューのご依頼は全てお断りしてますメールフォーム：https://netank.net/youtube-mツイッター：https://twitter.com/netatank#自作パソコン #ゲーム機パソコン化"
